,شهر,تاريخ الشراء,رقم الكارت,هل انت راض عن جودة اللحوم المقدمه داخل القسم,هل انت راض عن وقت التسويه للحوم المباعه بالقسم,هل انت راض عن مذاق اللحوم الموجوده بالقسم,هل انت راض عن مستوى جودة الخدمه بشكل عام,هل هناك اي ملاحظات او اصناف ترغب في توافرها,نوع الاستبيان
1346,مارس ,45003,605100,نعم,نعم,نعم,لا,نعم,شكوي
1347,مارس ,45003,623440,نعم,نعم,نعم,نعم,لا,شكر
1348,مارس ,45003,628438,نعم,نعم,نعم,نعم,لا,شكر
1349,مارس ,45003,635428,نعم,نعم,نعم,نعم,لا,اقتراح
1350,مارس ,45003,511763,نعم,نعم,نعم,نعم,لا,شكر
1351,مارس ,45003,788968,نعم,نعم,نعم,نعم,لا,شكر
1352,مارس ,45004,836195,نعم,نعم,نعم,نعم,لا,شكر
1353,مارس ,45004,835920,نعم,نعم,نعم,نعم,لا,شكر
1354,مارس ,45004,837479,نعم,نعم,نعم,نعم,لا,شكر
1355,مارس ,45004,524243,نعم,نعم,نعم,نعم,لا,شكر
1356,مارس ,45004,218635,نعم,نعم,نعم,نعم,لا,شكر
1357,مارس ,45004,510945,نعم,نعم,نعم,نعم,لا,شكر
1358,مارس ,45004,603219,نعم,نعم,نعم,نعم,لا,شكر
1359,مارس ,45004,602116,نعم,نعم,نعم,نعم,نعم,اقتراح
1360,مارس ,45004,605850,نعم,نعم,نعم,نعم,لا,شكر
1361,مارس ,45004,539664,نعم,نعم,نعم,نعم,لا,شكر
1362,مارس ,45004,519044,نعم,نعم,نعم,نعم,لا,شكر
1363,مارس ,45004,608337,نعم,نعم,نعم,نعم,لا,شكر
1364,مارس ,45004,621109,نعم,نعم,نعم,نعم,لا,شكر
1365,مارس ,45004,601921,نعم,نعم,نعم,لا,نعم,شكوي
1366,مارس ,45004,612137,نعم,نعم,نعم,نعم,لا,شكر
1367,مارس ,45004,610964,نعم,نعم,نعم,لا,نعم,شكوي
1368,مارس ,45004,837793,نعم,نعم,نعم,لا,نعم,شكوي
1369,مارس ,45004,511237,نعم,نعم,نعم,نعم,لا,شكر
1370,مارس ,45004,631950,نعم,نعم,نعم,نعم,لا,شكر
1371,مارس ,45004,509922,نعم,نعم,نعم,نعم,لا,شكر
1372,مارس ,45004,516615,نعم,نعم,نعم,نعم,لا,شكر
1373,مارس ,45004,509669,نعم,نعم,نعم,نعم,لا,شكر
1374,مارس ,45004,507931,نعم,نعم,نعم,نعم,لا,شكر
1375,مارس ,45004,507287,نعم,نعم,نعم,لا,نعم,شكوي
1376,مارس ,45004,610484,لا,نعم,نعم,لا,نعم,شكوي
1377,مارس ,45004,837300,لا,نعم,نعم,لا,نعم,شكوي
1378,مارس ,45004,603341,نعم,نعم,نعم,نعم,لا,شكر
1379,مارس ,45004,617575,نعم,نعم,نعم,نعم,لا,شكر
1380,مارس ,45004,615847,نعم,نعم,نعم,نعم,لا,شكر
1381,مارس ,45004,517892,نعم,نعم,نعم,نعم,لا,شكر
1382,مارس ,45004,614909,نعم,نعم,نعم,نعم,لا,شكر
1383,مارس ,45004,526118,نعم,نعم,نعم,نعم,لا,شكر
1384,مارس ,45004,629226,نعم,نعم,نعم,لا,نعم,شكوي
1385,مارس ,45004,527945,نعم,نعم,نعم,نعم,لا,شكر
1386,مارس ,45004,261935,نعم,نعم,نعم,نعم,لا,شكر
1387,مارس ,45004,507898,نعم,نعم,نعم,لا,نعم,شكوي
1388,مارس ,45004,507504,نعم,نعم,نعم,لا,نعم,شكوي
1389,مارس ,45004,614013,نعم,نعم,نعم,نعم,لا,شكر
1390,مارس ,45004,625058,نعم,نعم,نعم,نعم,لا,شكر
1391,مارس ,45004,628864,نعم,نعم,نعم,نعم,لا,شكر
1392,مارس ,45004,518143,نعم,نعم,نعم,نعم,لا,شكر
1393,مارس ,45004,838058,نعم,نعم,نعم,لا,نعم,شكوي
1394,مارس ,45004,612870,نعم,نعم,نعم,نعم,لا,شكر
1395,مارس ,45004,838837,نعم,نعم,نعم,نعم,لا,شكر
1396,مارس ,45004,526754,لا,نعم,نعم,لا,نعم,شكوي
1397,مارس ,45005,632480,نعم,نعم,نعم,نعم,لا,شكر
1398,مارس ,45005,602125,نعم,نعم,نعم,نعم,لا,شكر
1399,مارس ,45005,837010,نعم,نعم,نعم,نعم,لا,شكر
1400,مارس ,45005,601159,نعم,نعم,نعم,نعم,لا,شكر
1401,مارس ,45005,515351,نعم,نعم,نعم,لا,نعم,شكوي
1402,مارس ,45005,525048,نعم,نعم,نعم,نعم,لا,شكر
1403,مارس ,45005,513829,نعم,نعم,نعم,نعم,لا,شكر
1404,مارس ,45005,511610,نعم,نعم,نعم,نعم,لا,شكر
1405,مارس ,45005,602312,نعم,نعم,نعم,نعم,لا,شكر
1406,مارس ,45005,528480,نعم,نعم,نعم,لا,نعم,شكوي
1407,مارس ,45005,611174,نعم,نعم,نعم,نعم,لا,شكر
1408,مارس ,45005,738935,نعم,نعم,نعم,نعم,لا,شكر
1409,مارس ,45005,632634,نعم,نعم,نعم,نعم,لا,شكر
1410,مارس ,45005,516557,نعم,نعم,نعم,نعم,لا,شكر
1411,مارس ,45005,523567,نعم,نعم,نعم,نعم,لا,شكر
1412,مارس ,45005,520355,لا,لا,لا,نعم,نعم,شكوي
1413,مارس ,45005,631573,نعم,نعم,نعم,نعم,لا,شكر
1414,مارس ,45005,608908,نعم,نعم,نعم,نعم,لا,شكر
1415,مارس ,45005,520743,نعم,نعم,نعم,لا,نعم,شكوي
1416,مارس ,45005,513815,نعم,نعم,نعم,نعم,لا,شكر
1417,مارس ,45005,516422,نعم,نعم,نعم,نعم,لا,شكر
1418,مارس ,45005,517976,نعم,نعم,نعم,نعم,لا,شكر
1419,مارس ,45005,521903,نعم,نعم,نعم,نعم,لا,شكر
1420,مارس ,45005,511231,نعم,نعم,نعم,نعم,لا,شكر
1421,مارس ,45005,515423,نعم,نعم,نعم,نعم,لا,شكر
1422,مارس ,45005,514894,نعم,نعم,نعم,نعم,لا,شكر
1423,مارس ,45005,611113,نعم,نعم,نعم,لا,نعم,شكوي
1424,مارس ,45005,522892,نعم,نعم,نعم,نعم,لا,شكر
1425,مارس ,45005,836869,نعم,نعم,نعم,نعم,لا,شكر
1426,مارس ,45005,519029,نعم,نعم,نعم,نعم,لا,شكر
1427,مارس ,45005,529488,نعم,نعم,نعم,نعم,لا,شكر
1428,مارس ,45005,737176,نعم,نعم,نعم,نعم,لا,شكر
1429,مارس ,45005,510218,نعم,نعم,نعم,نعم,لا,شكر
1430,مارس ,45005,614188,نعم,نعم,نعم,نعم,لا,شكر
1431,مارس ,45005,605125,نعم,نعم,نعم,نعم,نعم,اقتراح
1432,مارس ,45005,604022,نعم,نعم,نعم,نعم,لا,شكر
1433,مارس ,45005,507126,نعم,نعم,نعم,نعم,لا,شكر
1434,مارس ,45005,604554,نعم,نعم,نعم,لا,نعم,اقتراح
1435,مارس ,45005,601272,نعم,نعم,نعم,نعم,لا,شكر
1436,مارس ,45005,602847,نعم,نعم,نعم,نعم,لا,شكر
1437,مارس ,45005,600852,نعم,نعم,نعم,نعم,لا,شكر
1438,مارس ,45005,512313,نعم,نعم,نعم,نعم,لا,شكر
1439,مارس ,45005,511405,نعم,نعم,نعم,نعم,لا,شكر
1440,مارس ,45005,509903,لا,لا,لا,لا,نعم,شكوي
1441,مارس ,45006,510945,نعم,نعم,نعم,نعم,لا,شكر
1442,مارس ,45006,739042,نعم,نعم,نعم,نعم,لا,شكر
1443,مارس ,45006,837010,نعم,نعم,نعم,لا,نعم,شكوي
1444,مارس ,45006,614779,نعم,نعم,نعم,نعم,لا,شكر
1445,مارس ,45006,507944,لا,لا,لا,لا,نعم,شكوي
1446,مارس ,45006,529466,نعم,نعم,نعم,نعم,لا,شكر
1447,مارس ,45006,635534,نعم,نعم,نعم,نعم,لا,شكر
1448,مارس ,45006,626591,نعم,نعم,نعم,نعم,لا,اقتراح
1449,مارس ,45006,522310,نعم,نعم,نعم,نعم,لا,شكر
1450,مارس ,45006,837977,نعم,نعم,نعم,نعم,لا,شكر
1451,مارس ,45006,625861,نعم,نعم,نعم,نعم,لا,شكر
1452,مارس ,45006,508494,نعم,نعم,نعم,نعم,لا,شكر
1453,مارس ,45006,836169,نعم,نعم,نعم,نعم,لا,شكر
1454,مارس ,45006,631526,نعم,نعم,نعم,نعم,لا,شكر
1455,مارس ,45006,518126,لا,لا,لا,لا,نعم,شكوي
1456,مارس ,45006,622476,لا,لا,لا,لا,نعم,شكوي
1457,مارس ,45006,613745,نعم,نعم,نعم,نعم,لا,شكر
1458,مارس ,45006,606849,نعم,نعم,نعم,نعم,لا,شكر
1459,مارس ,45006,608756,نعم,نعم,نعم,نعم,لا,شكر
1460,مارس ,45006,512803,نعم,نعم,نعم,نعم,لا,شكر
1461,مارس ,45006,602440,نعم,نعم,نعم,نعم,لا,شكر
1462,مارس ,45006,609090,لا,نعم,نعم,لا,نعم,شكوي
1463,مارس ,45006,514729,نعم,نعم,نعم,نعم,لا,شكر
1464,مارس ,45006,835988,لا,لا,لا,لا,نعم,شكوي
1465,مارس ,45006,629350,لا,لا,لا,لا,نعم,شكوي
1466,مارس ,45006,836920,نعم,نعم,نعم,نعم,لا,شكر
1467,مارس ,45006,628190,نعم,نعم,نعم,نعم,نعم,اقتراح
1468,مارس ,45006,614867,نعم,نعم,نعم,نعم,لا,شكر
1469,مارس ,45006,835477,نعم,نعم,نعم,نعم,لا,شكر
1470,مارس ,45006,615063,لا,نعم,نعم,نعم,نعم,شكوي
1471,مارس ,45006,614831,نعم,نعم,نعم,نعم,لا,شكر
1472,مارس ,45006,620469,نعم,نعم,نعم,نعم,لا,شكر
1473,مارس ,45006,632672,نعم,نعم,نعم,نعم,لا,شكر
1474,مارس ,45006,610295,نعم,نعم,نعم,نعم,نعم,اقتراح
1475,مارس ,45006,513200,نعم,نعم,نعم,نعم,لا,شكر
1476,مارس ,45006,632586,نعم,نعم,نعم,نعم,نعم,اقتراح
1477,مارس ,45006,608468,نعم,نعم,نعم,نعم,نعم,اقتراح
1478,مارس ,45006,622741,نعم,نعم,نعم,نعم,لا,شكر
1479,مارس ,45006,616853,نعم,نعم,نعم,نعم,نعم,اقتراح
1480,مارس ,45006,834099,نعم,نعم,نعم,نعم,لا,شكر
1481,مارس ,45006,618437,نعم,نعم,نعم,نعم,لا,شكر
1482,مارس ,45006,634053,نعم,نعم,نعم,نعم,لا,شكر
1483,مارس ,45006,517440,نعم,نعم,نعم,نعم,لا,شكر
1484,مارس ,45006,509247,نعم,نعم,نعم,نعم,لا,شكر
1485,مارس ,45006,835797,نعم,نعم,نعم,نعم,لا,شكر
1486,مارس ,45006,626852,نعم,نعم,نعم,نعم,لا,شكر
1487,مارس ,45006,527832,نعم,نعم,نعم,نعم,لا,شكر
1488,مارس ,45006,528432,نعم,نعم,نعم,نعم,لا,شكر
1489,مارس ,45006,521270,لا,لا,لا,لا,نعم,شكوي
1490,مارس ,45006,513464,نعم,نعم,نعم,نعم,لا,شكر
1491,مارس ,45006,512822,نعم,نعم,نعم,نعم,لا,شكر
1492,مارس ,45007,838578,نعم,نعم,نعم,نعم,نعم,اقتراح
1493,مارس ,45007,333733,لا,نعم,نعم,لا,نعم,شكوي
1494,مارس ,45007,507680,نعم,نعم,نعم,نعم,لا,شكر
1495,مارس ,45007,608455,نعم,نعم,نعم,نعم,لا,شكر
1496,مارس ,45007,612915,لا,لا,لا,لا,نعم,شكوي
1497,مارس ,45007,508663,نعم,نعم,نعم,نعم,لا,شكر
1498,مارس ,45007,513348,نعم,نعم,نعم,لا,نعم,شكوي
1499,مارس ,45007,601949,نعم,نعم,نعم,نعم,لا,شكر
1500,مارس ,45007,528228,نعم,نعم,نعم,نعم,لا,شكر
1501,مارس ,45007,518234,نعم,نعم,نعم,لا,نعم,شكوي
1502,مارس ,45007,619199,نعم,نعم,نعم,نعم,لا,شكر
1503,مارس ,45007,526811,نعم,نعم,نعم,نعم,لا,شكر
1504,مارس ,45007,611666,نعم,نعم,نعم,نعم,لا,شكر
1505,مارس ,45007,604379,نعم,نعم,نعم,نعم,لا,شكر
1506,مارس ,45007,518538,نعم,نعم,نعم,نعم,لا,شكر
1507,مارس ,45007,624681,نعم,نعم,نعم,نعم,لا,شكر
1508,مارس ,45007,632268,نعم,نعم,نعم,نعم,لا,شكر
1509,مارس ,45007,523340,نعم,نعم,نعم,نعم,نعم,اقتراح
1510,مارس ,45007,626795,نعم,نعم,نعم,نعم,لا,شكر
1511,مارس ,45007,517595,نعم,نعم,نعم,نعم,لا,شكر
1512,مارس ,45007,514106,نعم,نعم,نعم,نعم,لا,شكر
1513,مارس ,45007,508109,نعم,نعم,نعم,نعم,لا,شكر
1514,مارس ,45007,523955,نعم,نعم,نعم,نعم,لا,شكر
1515,مارس ,45007,529370,نعم,نعم,نعم,نعم,لا,شكر
1516,مارس ,45007,617650,نعم,نعم,نعم,نعم,لا,شكر
1517,مارس ,45007,529056,نعم,نعم,نعم,نعم,لا,شكر
1518,مارس ,45007,613602,لا,لا,لا,لا,نعم,شكوي
1519,مارس ,45007,520246,نعم,نعم,نعم,لا,نعم,شكوي
1520,مارس ,45007,631188,نعم,نعم,نعم,نعم,لا,شكر
1521,مارس ,45007,618733,نعم,نعم,نعم,نعم,نعم,اقتراح
1522,مارس ,45007,518504,نعم,نعم,نعم,نعم,لا,شكر
1523,مارس ,45007,528417,نعم,نعم,نعم,نعم,لا,شكر
1524,مارس ,45007,623397,لا,لا,لا,لا,نعم,شكوي
1525,مارس ,45007,519778,نعم,نعم,نعم,نعم,لا,شكر
1526,مارس ,45007,523655,نعم,نعم,نعم,نعم,نعم,اقتراح
1527,مارس ,45007,618457,نعم,نعم,نعم,نعم,لا,شكر
1528,مارس ,45007,625858,نعم,نعم,نعم,نعم,لا,شكر
1529,مارس ,45007,527340,نعم,نعم,نعم,نعم,لا,شكر
1530,مارس ,45007,527932,نعم,نعم,نعم,لا,نعم,شكوي
1531,مارس ,45007,612081,نعم,نعم,نعم,نعم,لا,شكر
1532,مارس ,45007,607863,نعم,نعم,نعم,نعم,لا,شكر
1533,مارس ,45007,609115,نعم,نعم,نعم,نعم,نعم,اقتراح
1534,مارس ,45007,605091,نعم,نعم,نعم,نعم,لا,شكر
1535,مارس ,45007,528097,نعم,نعم,نعم,نعم,لا,شكر
1536,مارس ,45007,603997,نعم,نعم,نعم,نعم,لا,شكر
1537,مارس ,45007,835444,نعم,نعم,نعم,نعم,لا,شكر
1538,مارس ,45007,838658,نعم,نعم,نعم,نعم,نعم,اقتراح
1539,مارس ,45008,625606,نعم,نعم,نعم,نعم,لا,شكر
1540,مارس ,45008,614832,نعم,نعم,نعم,لا,نعم,شكوي
1541,مارس ,45008,635312,نعم,نعم,نعم,لا,نعم,شكوي
1542,مارس ,45008,632510,لا,لا,لا,لا,نعم,شكوي
1543,مارس ,45008,629146,نعم,نعم,نعم,نعم,لا,شكر
1544,مارس ,45008,612080,نعم,نعم,نعم,نعم,لا,شكر
1545,مارس ,45008,602796,نعم,نعم,نعم,نعم,لا,شكر
1546,مارس ,45008,510947,لا,لا,لا,لا,نعم,شكوي
1547,مارس ,45008,606887,نعم,نعم,نعم,نعم,لا,شكر
1548,مارس ,45008,614072,نعم,نعم,نعم,نعم,لا,شكر
1549,مارس ,45008,516895,نعم,نعم,نعم,لا,نعم,شكوي
1550,مارس ,45008,622542,نعم,نعم,نعم,نعم,لا,شكر
1551,مارس ,45008,602301,نعم,نعم,نعم,نعم,لا,شكر
1552,مارس ,45008,526966,نعم,نعم,نعم,نعم,لا,شكر
1553,مارس ,45008,613095,نعم,نعم,نعم,نعم,لا,شكر
1554,مارس ,45008,834183,نعم,نعم,نعم,نعم,لا,شكر
1555,مارس ,45008,514205,نعم,نعم,نعم,نعم,لا,شكر
1556,مارس ,45008,618459,نعم,نعم,نعم,نعم,لا,شكر
1557,مارس ,45008,632166,نعم,نعم,نعم,نعم,لا,شكر
1558,مارس ,45008,835568,نعم,نعم,نعم,نعم,لا,شكر
1559,مارس ,45008,617889,نعم,نعم,نعم,نعم,لا,شكر
1560,مارس ,45008,627142,نعم,نعم,نعم,نعم,نعم,اقتراح
1561,مارس ,45008,213904,نعم,نعم,نعم,نعم,لا,شكر
1562,مارس ,45008,631757,نعم,نعم,نعم,نعم,نعم,اقتراح
1563,مارس ,45008,220152,نعم,نعم,نعم,نعم,نعم,اقتراح
1564,مارس ,45008,620942,نعم,نعم,نعم,نعم,لا,شكر
1565,مارس ,45008,628054,نعم,نعم,نعم,نعم,لا,شكر
1566,مارس ,45008,615224,نعم,نعم,نعم,نعم,لا,شكر
1567,مارس ,45008,519599,نعم,نعم,نعم,نعم,لا,شكر
1568,مارس ,45008,632341,نعم,نعم,نعم,نعم,لا,شكر
1569,مارس ,45008,508585,نعم,نعم,نعم,نعم,لا,شكر
1570,مارس ,45008,629336,نعم,نعم,نعم,لا,نعم,شكوي
1571,مارس ,45008,626783,نعم,نعم,نعم,لا,نعم,شكوي
1572,مارس ,45008,616350,نعم,نعم,نعم,نعم,لا,شكر
1573,مارس ,45008,608880,نعم,نعم,نعم,نعم,لا,شكر
1574,مارس ,45008,509639,نعم,نعم,نعم,نعم,لا,شكر
1575,مارس ,45008,511880,نعم,نعم,نعم,نعم,لا,شكر
1576,مارس ,45008,612985,نعم,نعم,نعم,نعم,لا,شكر
1577,مارس ,45008,513307,نعم,نعم,نعم,لا,نعم,شكوي
1578,مارس ,45008,527896,نعم,نعم,نعم,نعم,لا,شكر
1579,مارس ,45008,513721,نعم,نعم,نعم,نعم,لا,شكر
1580,مارس ,45008,528217,نعم,نعم,نعم,نعم,لا,شكر
1581,مارس ,45008,517892,نعم,نعم,نعم,نعم,لا,شكر
1582,مارس ,45008,624487,نعم,نعم,نعم,نعم,لا,شكر
1583,مارس ,45008,524009,نعم,نعم,نعم,نعم,لا,شكر
1584,مارس ,45008,631233,نعم,نعم,نعم,نعم,لا,شكر
1585,مارس ,45008,837726,نعم,نعم,نعم,نعم,لا,شكر
1586,مارس ,45008,612282,نعم,نعم,نعم,نعم,لا,شكر
1587,مارس ,45008,523998,نعم,نعم,نعم,نعم,لا,شكر
1588,مارس ,45008,514946,نعم,نعم,نعم,نعم,لا,شكر
1589,مارس ,45009,607714,نعم,نعم,نعم,نعم,لا,شكر
1590,مارس ,45009,615639,لا,لا,لا,لا,نعم,شكوي
1591,مارس ,45009,509028,لا,لا,لا,لا,نعم,شكوي
1592,مارس ,45009,517895,لا,لا,لا,لا,نعم,شكوي
1593,مارس ,45009,518986,نعم,نعم,نعم,نعم,لا,شكر
1594,مارس ,45009,628934,نعم,نعم,نعم,نعم,لا,شكر
1595,مارس ,45009,514622,نعم,نعم,نعم,نعم,لا,شكر
1596,مارس ,45009,507653,نعم,نعم,نعم,نعم,لا,شكر
1597,مارس ,45009,508210,نعم,نعم,نعم,نعم,لا,شكر
1598,مارس ,45009,529982,نعم,نعم,نعم,نعم,لا,شكر
1599,مارس ,45009,526410,نعم,نعم,نعم,نعم,لا,شكر
1600,مارس ,45009,612859,نعم,نعم,نعم,نعم,لا,شكر
1601,مارس ,45009,508741,نعم,نعم,نعم,نعم,لا,شكر
1602,مارس ,45009,635354,نعم,نعم,نعم,نعم,لا,شكر
1603,مارس ,45009,607866,نعم,نعم,نعم,نعم,لا,شكر
1604,مارس ,45009,627515,نعم,نعم,نعم,نعم,لا,شكر
1605,مارس ,45009,512564,نعم,نعم,نعم,لا,نعم,شكوي
1606,مارس ,45009,518554,نعم,نعم,نعم,نعم,لا,شكر
1607,مارس ,45009,514459,نعم,نعم,نعم,نعم,لا,شكر
1608,مارس ,45009,838010,نعم,نعم,نعم,نعم,لا,شكر
1609,مارس ,45009,521720,نعم,نعم,نعم,نعم,لا,شكر
1610,مارس ,45009,519952,نعم,نعم,نعم,نعم,لا,شكر
1611,مارس ,45009,523448,نعم,نعم,نعم,نعم,لا,شكر
1612,مارس ,45009,617611,نعم,نعم,نعم,نعم,لا,شكر
1613,مارس ,45009,600593,نعم,نعم,نعم,نعم,لا,شكر
1614,مارس ,45009,838379,نعم,نعم,نعم,نعم,لا,شكر
1615,مارس ,45009,834415,نعم,نعم,نعم,نعم,لا,شكر
1616,مارس ,45009,836358,نعم,نعم,نعم,نعم,لا,شكر
1617,مارس ,45009,508204,نعم,نعم,نعم,نعم,لا,شكر
1618,مارس ,45009,613658,نعم,نعم,نعم,نعم,لا,شكر
1619,مارس ,45009,510690,نعم,نعم,نعم,لا,نعم,شكوي
1620,مارس ,45009,525168,نعم,نعم,نعم,لا,نعم,شكوي
1621,مارس ,45009,611241,نعم,نعم,نعم,نعم,لا,شكر
